datetime,open,high,low,close,volume,dividends,stock splits
2025-08-27 07:00:00+00:00,111049.234375,111100.0703125,111028.7578125,111041.3515625,1980096512,0.0,0.0
2025-08-27 07:15:00+00:00,111039.8984375,111039.8984375,110733.6875,110794.03125,158621696,0.0,0.0
2025-08-27 07:30:00+00:00,110831.9453125,110924.890625,110695.1640625,110745.2109375,507158528,0.0,0.0
2025-08-27 07:45:00+00:00,110721.8125,110825.8125,110669.53125,110675.125,1137299456,0.0,0.0
2025-08-27 08:00:00+00:00,110809.140625,110814.359375,110708.5625,110708.5625,1496809472,0.0,0.0
2025-08-27 08:15:00+00:00,110679.1484375,110682.1875,110607.625,110607.625,1124515840,0.0,0.0
2025-08-27 08:30:00+00:00,110583.75,110601.28125,110529.2734375,110529.2734375,207331328,0.0,0.0
2025-08-27 08:45:00+00:00,110535.2109375,110742.8359375,110467.1171875,110742.8359375,2041315328,0.0,0.0
2025-08-27 09:00:00+00:00,110738.5390625,110892.46875,110738.5390625,110805.875,132743168,0.0,0.0
2025-08-27 09:15:00+00:00,110847.8671875,110996.96875,110847.8671875,110974.5,140541952,0.0,0.0
2025-08-27 09:30:00+00:00,110972.8046875,111075.9453125,110914.6328125,110938.2734375,1212616704,0.0,0.0
2025-08-27 09:45:00+00:00,110922.5,110922.5,110812.6484375,110822.7421875,117706752,0.0,0.0
2025-08-27 10:00:00+00:00,110821.5390625,111043.125,110821.5390625,111043.125,2392195072,0.0,0.0
2025-08-27 10:15:00+00:00,111077.5234375,111226.359375,111026.734375,111053.6875,1154723840,0.0,0.0
2025-08-27 10:30:00+00:00,111040.34375,111104.6328125,110940.171875,111026.3515625,1365508096,0.0,0.0
2025-08-27 10:45:00+00:00,111052.9453125,111096.5546875,110990.703125,111003.09375,1071628288,0.0,0.0
2025-08-27 11:00:00+00:00,111002.828125,111244.9765625,111002.828125,111225.2109375,1951870976,0.0,0.0
2025-08-27 11:15:00+00:00,111287.1328125,111287.1328125,111183.2109375,111183.2109375,143953920,0.0,0.0
2025-08-27 11:30:00+00:00,111191.9765625,111309.53125,111191.9765625,111264.7109375,1068703744,0.0,0.0
2025-08-27 11:45:00+00:00,111254.9140625,111368.9921875,111254.9140625,111332.21875,1120296960,0.0,0.0
2025-08-27 12:00:00+00:00,111320.4765625,111386.765625,111197.078125,111288.5,149884928,0.0,0.0
2025-08-27 12:15:00+00:00,111301.1953125,111331.5703125,111199.71875,111228.96875,304824320,0.0,0.0
2025-08-27 12:30:00+00:00,111146.953125,111178.875,111063.8203125,111127.0625,0,0.0,0.0
2025-08-27 12:45:00+00:00,111094.7109375,111336.8828125,111093.8125,111336.8828125,1194885120,0.0,0.0
2025-08-27 13:00:00+00:00,111355.328125,111355.328125,111116.8046875,111149.984375,134873088,0.0,0.0
2025-08-27 13:15:00+00:00,111130.3828125,111324.0234375,111109.6484375,111316.8359375,0,0.0,0.0
2025-08-27 13:30:00+00:00,111323.6953125,111754.03125,111109.734375,111555.6015625,932683776,0.0,0.0
2025-08-27 13:45:00+00:00,111573.9375,111875.046875,111474.40625,111486.96875,2010628096,0.0,0.0
2025-08-27 14:00:00+00:00,111498.0625,111704.1875,111355.3671875,111704.1875,0,0.0,0.0
2025-08-27 14:15:00+00:00,111677.734375,112229.5703125,111628.2890625,112229.5703125,419299328,0.0,0.0
2025-08-27 14:30:00+00:00,112202.7578125,112619.4140625,112202.7578125,112237.53125,1785978880,0.0,0.0
2025-08-27 14:45:00+00:00,112160.1171875,112160.1171875,111771.734375,111771.734375,2557554688,0.0,0.0
2025-08-27 15:00:00+00:00,111809.6640625,112090.1640625,111737.609375,112034.0625,1536212992,0.0,0.0
2025-08-27 15:15:00+00:00,112019.921875,112042.75,111729.3046875,111748.2890625,1220550656,0.0,0.0
2025-08-27 15:30:00+00:00,111774.734375,111820.96875,111630.5234375,111814.5234375,1022758912,0.0,0.0
2025-08-27 15:45:00+00:00,111802.6328125,112023.328125,111802.6328125,112023.328125,972554240,0.0,0.0
2025-08-27 16:00:00+00:00,112024.5703125,112032.59375,111861.96875,111861.96875,1124937728,0.0,0.0
2025-08-27 16:15:00+00:00,111948.8046875,112137.1171875,111706.7734375,111740.609375,913203200,0.0,0.0
2025-08-27 16:30:00+00:00,111819.7578125,111858.078125,111638.5,111858.078125,550744064,0.0,0.0
2025-08-27 16:45:00+00:00,111909.84375,112236.375,111856.6875,112147.6171875,1264033792,0.0,0.0
2025-08-27 17:00:00+00:00,112136.921875,112136.921875,111969.65625,112017.0703125,0,0.0,0.0
2025-08-27 17:15:00+00:00,112001.7890625,112385.6484375,111932.1171875,112338.7421875,0,0.0,0.0
2025-08-27 17:30:00+00:00,112351.0,112398.7890625,112303.7578125,112320.9453125,1785135104,0.0,0.0
2025-08-27 17:45:00+00:00,112313.9453125,112386.8359375,112313.9453125,112386.8359375,4349952,0.0,0.0
2025-08-27 18:00:00+00:00,112350.28125,112476.8125,112350.28125,112475.5078125,1038540800,0.0,0.0
2025-08-27 18:15:00+00:00,112487.3515625,112601.2890625,112430.375,112508.140625,28975104,0.0,0.0
2025-08-27 18:30:00+00:00,112536.03125,112536.03125,112266.6328125,112266.6328125,946208768,0.0,0.0
2025-08-27 18:45:00+00:00,112258.625,112323.5,111985.984375,111985.984375,0,0.0,0.0
2025-08-27 19:00:00+00:00,111990.515625,112159.21875,111715.0234375,111715.0234375,559972352,0.0,0.0
2025-08-27 19:15:00+00:00,111691.28125,112066.046875,111691.28125,111989.296875,464474112,0.0,0.0
2025-08-27 19:30:00+00:00,112007.8125,112205.875,112007.8125,112167.234375,0,0.0,0.0
2025-08-27 19:45:00+00:00,112137.0234375,112137.0234375,111929.6640625,112014.6796875,2264330240,0.0,0.0
2025-08-27 20:00:00+00:00,112061.1875,112084.7578125,111690.6015625,111829.84375,190902272,0.0,0.0
2025-08-27 20:15:00+00:00,111906.2578125,112326.609375,111282.8359375,111991.28125,3048292352,0.0,0.0
2025-08-27 20:30:00+00:00,112128.9609375,112322.765625,112065.6640625,112322.765625,1395511296,0.0,0.0
2025-08-27 20:45:00+00:00,112340.328125,112364.0078125,112140.1796875,112364.0078125,2773741568,0.0,0.0
2025-08-27 21:00:00+00:00,112408.921875,112408.921875,112103.8125,112103.8125,2811609088,0.0,0.0
2025-08-27 21:15:00+00:00,112104.0546875,112104.0546875,111676.765625,111815.03125,98390016,0.0,0.0
2025-08-27 21:30:00+00:00,111868.5859375,111883.390625,111634.734375,111681.65625,987234304,0.0,0.0
2025-08-27 21:45:00+00:00,111663.578125,111749.1328125,111388.7421875,111441.859375,130465792,0.0,0.0
2025-08-27 22:00:00+00:00,111502.21875,111502.21875,111116.78125,111199.0859375,0,0.0,0.0
2025-08-27 22:15:00+00:00,111182.9140625,111362.1953125,111182.9140625,111260.53125,99766272,0.0,0.0
2025-08-27 22:30:00+00:00,111303.0234375,111538.5234375,111303.0234375,111538.5234375,1022345216,0.0,0.0
2025-08-27 22:45:00+00:00,111600.6015625,111600.6015625,111426.265625,111426.265625,1059430400,0.0,0.0
2025-08-27 23:00:00+00:00,111437.4453125,111541.421875,111392.453125,111440.8359375,0,0.0,0.0
2025-08-27 23:15:00+00:00,111430.546875,111431.078125,111281.7421875,111357.5625,0,0.0,0.0
2025-08-27 23:30:00+00:00,111399.953125,111399.953125,111177.5234375,111177.5234375,1252339712,0.0,0.0
2025-08-27 23:45:00+00:00,111143.1640625,111253.640625,111143.1640625,111207.3828125,148426752,0.0,0.0
2025-08-28 00:00:00+00:00,111261.3671875,111471.171875,111227.9921875,111470.4375,20111360,0.0,0.0
2025-08-28 00:15:00+00:00,111465.65625,111506.0,110988.1328125,111084.8828125,1665277952,0.0,0.0
2025-08-28 00:30:00+00:00,111131.6796875,111225.359375,110909.0703125,111225.359375,98914304,0.0,0.0
2025-08-28 00:45:00+00:00,111297.9140625,111441.859375,111184.6484375,111308.015625,1181614080,0.0,0.0
2025-08-28 01:00:00+00:00,111342.4921875,111515.53125,111342.4921875,111515.53125,18038784,0.0,0.0
2025-08-28 01:15:00+00:00,111511.09375,111588.0,111421.125,111421.125,588931072,0.0,0.0
2025-08-28 01:30:00+00:00,111450.2109375,111607.28125,111450.2109375,111602.3203125,1141301248,0.0,0.0
2025-08-28 01:45:00+00:00,111559.5546875,111673.765625,111557.625,111656.3203125,0,0.0,0.0
2025-08-28 02:00:00+00:00,111658.140625,111776.1328125,111610.15625,111610.15625,2178048000,0.0,0.0
2025-08-28 02:15:00+00:00,111609.9765625,111615.953125,111522.859375,111615.953125,627699712,0.0,0.0
2025-08-28 02:30:00+00:00,111619.015625,111658.71875,111500.9765625,111505.1640625,2514944,0.0,0.0
2025-08-28 02:45:00+00:00,111505.1953125,111584.40625,111452.265625,111488.0,0,0.0,0.0
2025-08-28 03:00:00+00:00,111502.46875,111836.2109375,111437.6328125,111814.8984375,118231040,0.0,0.0
2025-08-28 03:15:00+00:00,111837.8203125,111926.3515625,111821.5703125,111926.3515625,274882560,0.0,0.0
2025-08-28 03:30:00+00:00,111931.2421875,111991.734375,111902.0234375,111936.4765625,1200635904,0.0,0.0
2025-08-28 03:45:00+00:00,111940.9921875,112015.8984375,111876.6484375,112015.8984375,0,0.0,0.0
2025-08-28 04:00:00+00:00,112006.796875,112168.015625,111970.390625,112164.7421875,975155200,0.0,0.0
2025-08-28 04:15:00+00:00,112177.1953125,112267.71875,112156.4609375,112267.71875,521355264,0.0,0.0
2025-08-28 04:30:00+00:00,112289.5234375,112783.1015625,112284.2265625,112783.1015625,546168832,0.0,0.0
2025-08-28 04:45:00+00:00,112791.203125,113059.3671875,112791.203125,112942.90625,905691136,0.0,0.0
2025-08-28 05:00:00+00:00,112958.8125,113122.7890625,112894.9296875,112927.7421875,543805440,0.0,0.0
2025-08-28 05:15:00+00:00,112936.875,112990.46875,112864.484375,112866.9296875,1203191808,0.0,0.0
2025-08-28 05:30:00+00:00,112857.4296875,112942.828125,112857.4296875,112880.9921875,91832320,0.0,0.0
2025-08-28 05:45:00+00:00,112826.03125,112893.703125,112714.1484375,112893.703125,1387528192,0.0,0.0
2025-08-28 06:00:00+00:00,112852.0546875,112907.625,112729.5546875,112756.1015625,144801792,0.0,0.0
2025-08-28 06:15:00+00:00,112759.234375,112963.6796875,112747.359375,112963.6796875,1175916544,0.0,0.0
2025-08-28 06:30:00+00:00,112989.5078125,113136.734375,112981.484375,113059.5234375,110841856,0.0,0.0
2025-08-28 06:45:00+00:00,113065.1171875,113247.359375,112966.578125,113247.359375,59535360,0.0,0.0
2025-08-28 07:00:00+00:00,113223.515625,113340.625,113223.515625,113309.59375,1241042944,0.0,0.0
2025-08-28 07:15:00+00:00,113335.75,113361.6875,113195.0078125,113251.296875,225951744,0.0,0.0
2025-08-28 07:30:00+00:00,113184.6171875,113244.09375,113152.4765625,113208.734375,41746432,0.0,0.0
2025-08-28 07:45:00+00:00,113230.9140625,113230.9140625,113093.859375,113161.2734375,0,0.0,0.0
2025-08-28 08:00:00+00:00,113144.1875,113356.453125,113144.1875,113291.8359375,168325120,0.0,0.0
2025-08-28 08:15:00+00:00,113282.4375,113340.515625,113190.78125,113190.78125,1197424640,0.0,0.0
2025-08-28 08:30:00+00:00,113194.9296875,113333.375,113114.6484375,113317.9296875,13455360,0.0,0.0
2025-08-28 08:45:00+00:00,113326.53125,113326.53125,113082.3671875,113120.5703125,0,0.0,0.0
2025-08-28 09:00:00+00:00,113165.171875,113258.3203125,113148.265625,113220.4765625,1005715456,0.0,0.0
2025-08-28 09:15:00+00:00,113167.28125,113214.1875,112997.8046875,113066.125,1099550720,0.0,0.0
2025-08-28 09:30:00+00:00,113117.75,113129.2734375,113004.5625,113069.3125,23678976,0.0,0.0
2025-08-28 09:45:00+00:00,112988.375,113002.8203125,112921.984375,112933.2421875,1049493504,0.0,0.0
2025-08-28 10:00:00+00:00,112936.71875,113017.5078125,112859.7734375,113017.5078125,1032097792,0.0,0.0
2025-08-28 10:15:00+00:00,113011.59375,113029.8828125,112898.21875,112898.21875,140382208,0.0,0.0
2025-08-28 10:30:00+00:00,112953.734375,113069.4453125,112930.6328125,113069.4453125,1162801152,0.0,0.0
2025-08-28 10:45:00+00:00,113063.9765625,113098.9296875,112934.9296875,113098.9296875,1034342400,0.0,0.0
2025-08-28 11:00:00+00:00,113125.640625,113146.5859375,113023.9140625,113023.9140625,1278906368,0.0,0.0
2025-08-28 11:15:00+00:00,113003.140625,113024.9921875,112939.4453125,112940.625,9322496,0.0,0.0
2025-08-28 11:30:00+00:00,112951.8984375,112967.453125,112874.3828125,112907.34375,51003392,0.0,0.0
2025-08-28 11:45:00+00:00,112870.5859375,113010.7734375,112850.3671875,112917.171875,1081753600,0.0,0.0
2025-08-28 12:00:00+00:00,112919.453125,112955.7421875,112857.328125,112857.328125,0,0.0,0.0
2025-08-28 12:15:00+00:00,112842.96875,112932.6640625,112833.4296875,112898.7578125,1002033152,0.0,0.0
2025-08-28 12:30:00+00:00,112884.296875,113205.828125,112884.296875,113205.828125,1206534144,0.0,0.0
2025-08-28 12:45:00+00:00,113164.21875,113303.515625,113115.703125,113300.609375,661823488,0.0,0.0
2025-08-28 13:00:00+00:00,113268.8671875,113268.8671875,113124.484375,113149.7421875,1136918528,0.0,0.0
2025-08-28 13:15:00+00:00,113143.6796875,113436.234375,113053.4296875,113053.4296875,271511552,0.0,0.0
2025-08-28 13:30:00+00:00,113076.3984375,113199.609375,112942.625,112942.625,1377964032,0.0,0.0
2025-08-28 13:45:00+00:00,112906.1796875,112906.1796875,112642.71875,112750.296875,139984896,0.0,0.0
2025-08-28 14:00:00+00:00,112820.375,113064.828125,112769.578125,113064.828125,1214988288,0.0,0.0
2025-08-28 14:15:00+00:00,113016.453125,113094.3046875,112715.734375,112717.2265625,0,0.0,0.0
2025-08-28 14:30:00+00:00,112666.625,113149.4765625,112607.65625,113149.4765625,967163904,0.0,0.0
2025-08-28 14:45:00+00:00,113045.390625,113275.4609375,113045.390625,113209.078125,0,0.0,0.0
2025-08-28 15:00:00+00:00,113180.9609375,113183.5625,113024.125,113057.09375,962846720,0.0,0.0
2025-08-28 15:15:00+00:00,113051.8125,113252.4921875,112486.796875,112488.09375,0,0.0,0.0
2025-08-28 15:30:00+00:00,112536.4375,112785.625,112536.4375,112555.5078125,1788395520,0.0,0.0
2025-08-28 15:45:00+00:00,112576.90625,112679.984375,112412.203125,112651.3203125,156520448,0.0,0.0
2025-08-28 16:00:00+00:00,112666.2265625,112908.53125,112666.2265625,112908.53125,59785216,0.0,0.0
2025-08-28 16:15:00+00:00,112983.8984375,113151.2890625,112873.5078125,113085.375,1993441280,0.0,0.0
2025-08-28 16:30:00+00:00,113042.5390625,113042.5390625,112815.8046875,112913.0234375,36253696,0.0,0.0
2025-08-28 16:45:00+00:00,112871.3125,112871.3125,112523.75,112523.75,26415104,0.0,0.0
2025-08-28 17:00:00+00:00,112390.0859375,112390.0859375,112245.453125,112270.71875,622186496,0.0,0.0
2025-08-28 17:15:00+00:00,112266.8671875,112506.2109375,112266.3515625,112506.2109375,1232982016,0.0,0.0
2025-08-28 17:30:00+00:00,112543.578125,112621.234375,112438.4296875,112621.234375,184020992,0.0,0.0
2025-08-28 17:45:00+00:00,112608.46875,112608.46875,112393.8359375,112419.140625,1052663808,0.0,0.0
2025-08-28 18:00:00+00:00,112337.234375,112383.0625,112243.625,112243.625,985391104,0.0,0.0
2025-08-28 18:15:00+00:00,112266.3984375,112631.8515625,112266.3984375,112631.8515625,800145408,0.0,0.0
2025-08-28 18:30:00+00:00,112653.8828125,112701.203125,112614.6328125,112701.203125,182140928,0.0,0.0
2025-08-28 18:45:00+00:00,112546.1484375,112546.1484375,112369.921875,112387.3359375,969138176,0.0,0.0
2025-08-28 19:00:00+00:00,112388.578125,112546.96875,112350.6953125,112474.703125,1147998208,0.0,0.0
2025-08-28 19:15:00+00:00,112434.6640625,112434.6640625,112193.9765625,112318.328125,494219264,0.0,0.0
2025-08-28 19:30:00+00:00,112355.9609375,112392.7265625,112188.1875,112188.1875,900354048,0.0,0.0
2025-08-28 19:45:00+00:00,112039.9453125,112153.0859375,111929.84375,111929.84375,1089368064,0.0,0.0
2025-08-28 20:00:00+00:00,112002.265625,112002.265625,111879.1015625,111993.21875,128094208,0.0,0.0
2025-08-28 20:15:00+00:00,111984.578125,112102.2890625,111984.578125,112002.9921875,964775936,0.0,0.0
2025-08-28 20:30:00+00:00,112016.6875,112069.3671875,111916.265625,112039.734375,0,0.0,0.0
2025-08-28 20:45:00+00:00,112041.7265625,112041.7265625,111922.1328125,111927.296875,3327180800,0.0,0.0
2025-08-28 21:00:00+00:00,111915.5234375,111982.8359375,111906.0,111980.296875,0,0.0,0.0
2025-08-28 21:15:00+00:00,112121.0859375,112121.0859375,111970.15625,111981.53125,122368000,0.0,0.0
2025-08-28 21:30:00+00:00,111985.7578125,111993.453125,111937.0546875,111937.0546875,0,0.0,0.0
2025-08-28 21:45:00+00:00,111927.453125,112063.1640625,111919.609375,112036.6640625,0,0.0,0.0
2025-08-28 22:00:00+00:00,112039.9453125,112289.1953125,112039.9453125,112289.1953125,0,0.0,0.0
2025-08-28 22:15:00+00:00,112290.21875,112386.015625,112266.484375,112360.796875,158359552,0.0,0.0
2025-08-28 22:30:00+00:00,112409.0390625,112449.6328125,112353.7890625,112388.0234375,1010569216,0.0,0.0
2025-08-28 22:45:00+00:00,112379.7421875,112434.8359375,112376.0234375,112376.0234375,75874304,0.0,0.0
2025-08-28 23:00:00+00:00,112369.2109375,112447.5234375,112361.4921875,112378.7578125,1057468416,0.0,0.0
2025-08-28 23:15:00+00:00,112382.5703125,112456.6875,112344.203125,112431.890625,26427392,0.0,0.0
2025-08-28 23:30:00+00:00,112400.6328125,112500.3203125,112373.9921875,112496.3671875,46305280,0.0,0.0
2025-08-28 23:45:00+00:00,112497.9765625,112564.375,112456.5703125,112564.375,0,0.0,0.0
2025-08-29 00:00:00+00:00,112571.5234375,112571.5234375,112377.1015625,112468.9375,931864576,0.0,0.0
2025-08-29 00:15:00+00:00,112450.734375,112522.109375,112380.3984375,112522.109375,98349056,0.0,0.0
2025-08-29 00:30:00+00:00,112609.453125,112609.453125,112303.25,112320.65625,0,0.0,0.0
2025-08-29 00:45:00+00:00,112267.4375,112267.4375,112178.25,112216.7578125,100098048,0.0,0.0
2025-08-29 01:00:00+00:00,112237.90625,112246.4140625,111919.2578125,111919.2578125,934977536,0.0,0.0
2025-08-29 01:15:00+00:00,111964.484375,111964.484375,111456.0625,111547.4296875,197201920,0.0,0.0
2025-08-29 01:30:00+00:00,111555.5703125,111693.1953125,111515.0390625,111675.2890625,1263218688,0.0,0.0
2025-08-29 01:45:00+00:00,111696.5625,111696.5625,111484.671875,111540.625,1641771008,0.0,0.0
2025-08-29 02:00:00+00:00,111493.0234375,111636.71875,111482.6015625,111636.71875,2516279296,0.0,0.0
2025-08-29 02:15:00+00:00,111645.0234375,111789.3203125,111506.984375,111607.3046875,2851049472,0.0,0.0
2025-08-29 02:30:00+00:00,111552.6640625,111578.71875,111428.2109375,111428.2109375,68505600,0.0,0.0
2025-08-29 02:45:00+00:00,111431.8828125,111548.2890625,111393.3828125,111476.0625,1518891008,0.0,0.0
2025-08-29 03:00:00+00:00,111462.921875,111601.078125,111374.9296875,111461.96875,275341312,0.0,0.0
2025-08-29 03:15:00+00:00,111516.4921875,111627.5546875,111516.4921875,111609.5390625,40947712,0.0,0.0
2025-08-29 03:30:00+00:00,111614.828125,111816.4375,111614.4375,111758.5625,1209434112,0.0,0.0
2025-08-29 03:45:00+00:00,111759.1015625,111833.53125,111759.1015625,111766.6328125,1020145664,0.0,0.0
2025-08-29 04:00:00+00:00,111744.1015625,111843.453125,111650.859375,111650.859375,970526720,0.0,0.0
2025-08-29 04:15:00+00:00,111682.5,111719.7109375,111672.25,111714.8984375,948084736,0.0,0.0
2025-08-29 04:30:00+00:00,111643.859375,111648.8359375,111550.03125,111648.8359375,1420021760,0.0,0.0
2025-08-29 04:45:00+00:00,111605.3984375,111605.3984375,111445.75,111445.75,0,0.0,0.0
2025-08-29 05:00:00+00:00,111514.65625,111560.125,111427.5859375,111487.25,2297376768,0.0,0.0
2025-08-29 05:15:00+00:00,111445.0,111445.0,111267.421875,111290.0703125,0,0.0,0.0
2025-08-29 05:30:00+00:00,111313.703125,111313.703125,111196.5859375,111202.5859375,989327360,0.0,0.0
2025-08-29 05:45:00+00:00,111205.3125,111288.515625,111180.7265625,111256.859375,2439815168,0.0,0.0
2025-08-29 06:00:00+00:00,111323.203125,111378.4140625,111164.796875,111177.8359375,80568320,0.0,0.0
2025-08-29 06:15:00+00:00,111181.28125,111181.28125,111020.0546875,111020.0546875,76890112,0.0,0.0
2025-08-29 06:30:00+00:00,111023.421875,111231.8125,111000.53125,111231.8125,1002967040,0.0,0.0
2025-08-29 06:45:00+00:00,111247.4453125,111273.2421875,111186.40625,111270.171875,2309451776,0.0,0.0
2025-08-29 07:00:00+00:00,111287.2890625,111287.2890625,110767.71875,110767.71875,282333184,0.0,0.0
2025-08-29 07:15:00+00:00,110639.859375,110639.859375,110170.28125,110209.4453125,452640768,0.0,0.0
2025-08-29 07:30:00+00:00,110159.6953125,110326.2421875,110101.40625,110135.671875,629719040,0.0,0.0
2025-08-29 07:45:00+00:00,110080.265625,110132.9765625,109912.609375,109912.609375,497934336,0.0,0.0
2025-08-29 08:00:00+00:00,110011.09375,110268.9921875,109993.96875,110078.4765625,1149923328,0.0,0.0
2025-08-29 08:15:00+00:00,110085.0546875,110153.1796875,109994.734375,110089.2734375,2242805760,0.0,0.0
2025-08-29 08:30:00+00:00,110053.1171875,110112.2421875,109778.875,109833.9375,1548402688,0.0,0.0
2025-08-29 08:45:00+00:00,109865.53125,109909.5859375,109623.640625,109629.1328125,311431168,0.0,0.0
2025-08-29 09:00:00+00:00,109630.3515625,109676.859375,109479.6171875,109588.4609375,872710144,0.0,0.0
2025-08-29 09:15:00+00:00,109592.2421875,109784.0234375,109592.2421875,109690.2421875,1273438208,0.0,0.0
2025-08-29 09:30:00+00:00,109739.890625,109775.8828125,109681.546875,109775.8828125,1056145408,0.0,0.0
2025-08-29 09:45:00+00:00,109804.3359375,109911.9921875,109804.3359375,109805.1015625,89747456,0.0,0.0
2025-08-29 10:00:00+00:00,109789.4921875,109973.8046875,109789.4921875,109922.15625,262270976,0.0,0.0
2025-08-29 10:15:00+00:00,109868.8984375,109965.96875,109804.2265625,109945.2890625,212504576,0.0,0.0
2025-08-29 10:30:00+00:00,109942.0859375,109995.5703125,109904.0390625,109984.625,937963520,0.0,0.0
2025-08-29 10:45:00+00:00,109997.8359375,110005.5234375,109896.5546875,110003.2265625,65871872,0.0,0.0
2025-08-29 11:00:00+00:00,110003.9765625,110138.59375,109944.5625,110138.59375,1173741568,0.0,0.0
2025-08-29 11:15:00+00:00,110128.8515625,110128.8515625,110047.8671875,110094.6484375,44056576,0.0,0.0
2025-08-29 11:30:00+00:00,110077.859375,110077.859375,109883.4140625,109906.3828125,1165123584,0.0,0.0
2025-08-29 11:45:00+00:00,109933.21875,110077.2734375,109933.21875,110073.78125,0,0.0,0.0
2025-08-29 12:00:00+00:00,110098.5625,110272.828125,110098.5625,110272.828125,39890944,0.0,0.0
2025-08-29 12:15:00+00:00,110282.1875,110336.484375,110209.203125,110321.125,174653440,0.0,0.0
2025-08-29 12:30:00+00:00,110326.5703125,111122.7109375,110326.5703125,110469.6796875,2472169472,0.0,0.0
2025-08-29 12:45:00+00:00,110550.4765625,110780.6875,110535.875,110734.15625,202391552,0.0,0.0
2025-08-29 13:00:00+00:00,110742.6328125,110754.40625,110562.015625,110638.796875,1891590144,0.0,0.0
2025-08-29 13:15:00+00:00,110690.796875,110698.265625,110494.359375,110501.7109375,1543733248,0.0,0.0
2025-08-29 13:30:00+00:00,110494.234375,110494.234375,109722.484375,109722.484375,468303872,0.0,0.0
2025-08-29 13:45:00+00:00,109725.0390625,109725.0390625,109033.1171875,109151.3359375,356700160,0.0,0.0
2025-08-29 14:00:00+00:00,109092.34375,109407.5390625,108725.2734375,108790.109375,1430724608,0.0,0.0
2025-08-29 14:15:00+00:00,108401.5703125,108886.46875,108386.046875,108493.5859375,531603456,0.0,0.0
2025-08-29 14:30:00+00:00,108611.296875,108846.4453125,108449.15625,108759.015625,3141623808,0.0,0.0
2025-08-29 14:45:00+00:00,108562.8125,108701.375,108207.609375,108207.609375,748396544,0.0,0.0
2025-08-29 15:00:00+00:00,108178.3359375,108419.34375,108178.3359375,108285.5625,203661312,0.0,0.0
2025-08-29 15:15:00+00:00,108295.6875,108684.90625,108295.6875,108507.65625,1801740288,0.0,0.0
