timestamp,market_id,question,mid_yes,mid_no,spread,liquidity,volume_1m,volume_24h,volatility_lookback,time_to_resolution_days,market_type,regime
2025-10-25 02:10:07.954274,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42313.9488,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:10:10.366679,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,382848.4536,0.0,24155885.955553,0.0,999.0,other,information
2025-10-25 02:10:12.779509,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34594.985,0.0,1389688.953863,0.0,999.0,politics,information
2025-10-25 02:10:15.218307,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16065.8075,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:10:17.626434,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68006.67186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:10:20.036469,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75083.9506,0.0,2061526.929589,0.0,999.0,economics,information
2025-10-25 02:10:22.488806,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,82199.8268,0.0,2301554.936378,0.0,999.0,economics,information
2025-10-25 02:10:24.872911,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,49307.88509,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:10:27.302091,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.55475,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:10:29.694378,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149569.31152,0.0,1881643.189801,0.0,999.0,economics,information
2025-10-25 02:10:32.139305,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,187261.5064,0.0,2066258.233309,0.0,999.0,economics,information
2025-10-25 02:11:50.599210,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:11:52.991416,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29445.28973,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:11:55.397087,516710,US recession in 2025?,0.5,0.5,0.05,86395.7891,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:11:57.797237,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44938.22061,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:12:00.144473,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39054.72972,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:12:02.534760,516713,USDT depeg in 2025?,0.5,0.5,0.05,13972.13917,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:12:04.929399,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2346.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:12:07.320305,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28987.87499,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:12:09.674878,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:12:12.079612,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42313.9488,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:12:14.482877,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,382848.4536,0.0,24155885.955553,0.0,999.0,other,information
2025-10-25 02:12:16.890834,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34594.985,0.0,1389688.953863,0.0,999.0,politics,information
2025-10-25 02:12:19.322788,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5275,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:12:21.790898,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68006.67186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:12:24.195472,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75083.9506,0.0,2061526.929589,0.0,999.0,economics,information
2025-10-25 02:12:26.558719,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,78375.5478,0.0,2301564.936378,0.0,999.0,economics,information
2025-10-25 02:12:28.938278,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,49307.88509,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:12:31.297666,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.55475,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:12:33.690833,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149569.31152,0.0,1881643.189801,0.0,999.0,economics,information
2025-10-25 02:12:36.117455,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193778.12254,0.0,2066258.233309,0.0,999.0,economics,information
2025-10-25 02:13:54.802812,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:13:57.169855,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29445.28973,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:13:59.572639,516710,US recession in 2025?,0.5,0.5,0.05,86395.7891,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:14:01.982589,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44938.22061,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:14:04.372523,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39054.72972,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:14:06.797288,516713,USDT depeg in 2025?,0.5,0.5,0.05,13972.13917,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:14:09.214802,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2346.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:14:11.626864,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28987.87499,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:14:14.026687,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:14:16.415652,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42313.9488,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:14:18.809125,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,379754.026,0.0,24160702.935553,0.0,999.0,other,information
2025-10-25 02:14:21.206530,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34594.985,0.0,1389688.953863,0.0,999.0,politics,information
2025-10-25 02:14:23.606842,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5275,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:14:26.021720,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68006.67186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:14:28.494408,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75083.9506,0.0,2061526.929589,0.0,999.0,economics,information
2025-10-25 02:14:30.883072,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,78375.5478,0.0,2301564.936378,0.0,999.0,economics,information
2025-10-25 02:14:34.270003,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,50098.80285,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:14:36.615084,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.55475,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:14:39.032949,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149569.31152,0.0,1881643.189801,0.0,999.0,economics,information
2025-10-25 02:14:41.406275,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193778.12254,0.0,2066258.233309,0.0,999.0,economics,information
2025-10-25 02:16:00.116064,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:16:02.514726,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29445.28973,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:16:04.911330,516710,US recession in 2025?,0.5,0.5,0.05,85671.6896,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:16:07.320003,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44938.22061,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:16:09.702138,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39054.72972,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:16:12.076151,516713,USDT depeg in 2025?,0.5,0.5,0.05,13972.13917,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:16:14.433847,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2346.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:16:16.833215,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28987.87499,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:16:19.206262,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:16:21.614704,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42313.9488,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:16:23.994438,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,379754.026,0.0,24160702.935553,0.0,999.0,other,information
2025-10-25 02:16:26.394618,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34594.985,0.0,1389688.953863,0.0,999.0,politics,information
2025-10-25 02:16:28.770558,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5275,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:16:31.173261,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68007.17186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:16:33.560319,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75100.9739,0.0,2061530.739589,0.0,999.0,economics,information
2025-10-25 02:16:35.959567,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,78375.5478,0.0,2301564.936378,0.0,999.0,economics,information
2025-10-25 02:16:38.320107,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,50098.80285,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:16:40.747394,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.55475,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:16:43.156504,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149569.31152,0.0,1881643.189801,0.0,999.0,economics,information
2025-10-25 02:16:45.514593,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193778.12254,0.0,2066258.233309,0.0,999.0,economics,information
2025-10-25 02:18:04.247302,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:18:06.956652,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29456.93373,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:18:09.326319,516710,US recession in 2025?,0.5,0.5,0.05,85671.6896,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:18:11.704163,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44059.28843,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:18:14.073072,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39054.72972,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:18:16.420582,516713,USDT depeg in 2025?,0.5,0.5,0.05,13977.89217,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:18:18.829267,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2346.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:18:21.203741,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28987.87499,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:18:23.702233,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:18:26.108863,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42034.8688,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:18:28.465717,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,379754.026,0.0,24160702.935553,0.0,999.0,other,information
2025-10-25 02:18:30.869900,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34527.80855,0.0,1389757.553863,0.0,999.0,politics,information
2025-10-25 02:18:33.242210,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5275,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:18:35.623032,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68007.17186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:18:38.015096,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75100.9739,0.0,2061530.739589,0.0,999.0,economics,information
2025-10-25 02:18:40.369972,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,78165.4878,0.0,2301564.936378,0.0,999.0,economics,information
2025-10-25 02:18:42.770636,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,50098.80285,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:18:45.152417,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.40419,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:18:47.520216,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149553.5415,0.0,1883433.429801,0.0,999.0,economics,information
2025-10-25 02:18:49.909178,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193778.12254,0.0,2066258.233309,0.0,999.0,economics,information
2025-10-25 02:20:10.110963,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:20:12.776251,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29456.93373,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:20:15.178808,516710,US recession in 2025?,0.5,0.5,0.05,85671.6896,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:20:17.549798,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44059.28843,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:20:19.961553,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39060.65172,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:20:22.384669,516713,USDT depeg in 2025?,0.5,0.5,0.05,13977.89217,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:20:24.776024,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2362.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:20:27.164424,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28989.84099,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:20:29.570377,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:20:31.988472,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42034.8688,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:20:34.376038,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,379754.026,0.0,24160702.935553,0.0,999.0,other,information
2025-10-25 02:20:36.756645,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34527.80855,0.0,1389757.553863,0.0,999.0,politics,information
2025-10-25 02:20:39.162034,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5663,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:20:41.541092,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68007.17186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:20:43.952151,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75100.9739,0.0,2061530.739589,0.0,999.0,economics,information
2025-10-25 02:20:46.333182,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,78165.4878,0.0,2301564.936378,0.0,999.0,economics,information
2025-10-25 02:20:48.747118,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,50098.80285,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:20:51.114600,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.40419,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:20:53.475868,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149553.5415,0.0,1883433.429801,0.0,999.0,economics,information
2025-10-25 02:20:55.864447,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193725.94642,0.0,2092596.293309,0.0,999.0,economics,information
2025-10-25 02:22:14.957017,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:22:17.347670,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29456.93373,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:22:19.690910,516710,US recession in 2025?,0.5,0.5,0.05,85671.6896,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:22:22.097814,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44059.28843,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:22:24.476453,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39060.65172,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:22:26.897592,516713,USDT depeg in 2025?,0.5,0.5,0.05,13977.89217,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:22:29.276174,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2362.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:22:31.694120,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28989.84099,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:22:34.102312,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:22:36.566930,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42034.8688,0.0,1258610.781009,0.0,999.0,other,information
2025-10-25 02:22:38.952266,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,378798.9869,0.0,24160713.755553,0.0,999.0,other,information
2025-10-25 02:22:41.338459,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34527.80855,0.0,1389757.553863,0.0,999.0,politics,information
2025-10-25 02:22:43.747723,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5663,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:22:46.122529,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68007.17186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:22:48.547196,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,75100.9739,0.0,2061530.739589,0.0,999.0,economics,information
2025-10-25 02:22:50.914224,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,78165.4878,0.0,2301564.936378,0.0,999.0,economics,information
2025-10-25 02:22:53.343954,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,49583.86261,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:22:55.747248,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.40419,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:22:58.114526,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149553.5415,0.0,1883433.429801,0.0,999.0,economics,information
2025-10-25 02:23:00.526567,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193725.94642,0.0,2092596.293309,0.0,999.0,economics,information
2025-10-25 02:24:19.522759,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:24:21.915043,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29456.93373,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:24:24.338363,516710,US recession in 2025?,0.5,0.5,0.05,85671.6896,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:24:26.978506,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44059.28843,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:24:29.365073,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39060.65172,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:24:31.754741,516713,USDT depeg in 2025?,0.5,0.5,0.05,13977.89217,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:24:34.152122,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,2362.1231,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:24:36.538347,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28989.84099,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:24:39.207027,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:24:42.158471,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42049.4562,0.0,1258716.044165,0.0,999.0,other,information
2025-10-25 02:24:44.502528,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,378798.9869,0.0,24160713.755553,0.0,999.0,other,information
2025-10-25 02:24:46.926244,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,34527.80855,0.0,1389757.553863,0.0,999.0,politics,information
2025-10-25 02:24:49.334455,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5663,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:24:51.723016,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,68007.17186,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:24:54.129564,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,73425.1339,0.0,2061530.739589,0.0,999.0,economics,information
2025-10-25 02:24:56.506355,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,77962.8643,0.0,2301578.818724,0.0,999.0,economics,information
2025-10-25 02:24:58.897444,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,49583.86261,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:25:01.314418,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.40419,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:25:03.708995,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149553.5415,0.0,1883433.429801,0.0,999.0,economics,information
2025-10-25 02:25:06.107496,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193725.94642,0.0,2092596.293309,0.0,999.0,economics,information
2025-10-25 02:26:25.355044,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:26:27.994360,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29456.93373,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:26:30.402023,516710,US recession in 2025?,0.5,0.5,0.05,84611.3596,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:26:32.788201,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44059.28843,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:26:35.206998,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39060.65172,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:26:37.625904,516713,USDT depeg in 2025?,0.5,0.5,0.05,13998.33936,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:26:40.009406,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,1981.4551,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:26:42.390154,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28989.84099,0.0,124579.769656,0.0,999.0,other,information
2025-10-25 02:26:44.785224,516716,Khamenei out as Supreme Leader of Iran in 2025?,0.5,0.5,0.05,84009.2451,0.0,7712693.307183,0.0,999.0,other,information
2025-10-25 02:26:47.172845,516717,Nuclear weapon detonation in 2025?,0.5,0.5,0.05,42049.4562,0.0,1258716.044165,0.0,999.0,other,information
2025-10-25 02:26:49.570087,516719,Russia x Ukraine ceasefire in 2025?,0.5,0.5,0.05,378798.9869,0.0,24160713.755553,0.0,999.0,other,information
2025-10-25 02:26:51.904949,516720,Putin out as President of Russia in 2025?,0.5,0.5,0.05,33235.66903,0.0,1389801.453863,0.0,999.0,politics,information
2025-10-25 02:26:54.609299,516721,Netanyahu out by 2025?,0.5,0.5,0.05,16445.5663,0.0,697849.706385,0.0,999.0,other,information
2025-10-25 02:26:57.041339,516724,Will 1 Fed rate cut happen in 2025?,0.5,0.5,0.05,67866.79286,0.0,2629248.943639,0.0,999.0,economics,information
2025-10-25 02:26:59.422753,516725,Will 2 Fed rate cuts happen in 2025?,0.5,0.5,0.05,73425.1339,0.0,2061530.739589,0.0,999.0,economics,information
2025-10-25 02:27:01.774391,516726,Will 3 Fed rate cuts happen in 2025?,0.5,0.5,0.05,77962.8643,0.0,2301578.818724,0.0,999.0,economics,information
2025-10-25 02:27:04.179480,516727,Will 4 Fed rate cuts happen in 2025?,0.5,0.5,0.05,49583.86261,0.0,2506756.977114,0.0,999.0,economics,information
2025-10-25 02:27:06.583239,516728,Will 5 Fed rate cuts happen in 2025?,0.5,0.5,0.05,133404.40419,0.0,1788681.482676,0.0,999.0,economics,information
2025-10-25 02:27:08.997385,516729,Will 8+ Fed rate cuts happen in 2025?,0.5,0.5,0.05,149553.5415,0.0,1883433.429801,0.0,999.0,economics,information
2025-10-25 02:27:11.444154,516730,Will 7 Fed rate cuts happen in 2025?,0.5,0.5,0.05,193726.05642,0.0,2092596.293309,0.0,999.0,economics,information
2025-10-25 02:28:30.448509,502517,ARCH Will the match be a draw?,0.5,0.5,0.05,0.0,0.0,0.0,0.0,999.0,other,illiquid
2025-10-25 02:28:32.859736,516706,Fed rate hike in 2025?,0.5,0.5,0.05,29278.82722,0.0,642778.606819,0.0,999.0,economics,information
2025-10-25 02:28:35.292754,516710,US recession in 2025?,0.5,0.5,0.05,84611.3596,0.0,9835547.889845,0.0,999.0,other,information
2025-10-25 02:28:37.708680,516711,Fed emergency rate cut in 2025?,0.5,0.5,0.05,44306.56461,0.0,1068162.943028,0.0,999.0,economics,information
2025-10-25 02:28:40.097318,516712,Tether insolvent in 2025?,0.5,0.5,0.05,39060.65172,0.0,211714.309118,0.0,999.0,crypto,information
2025-10-25 02:28:42.482625,516713,USDT depeg in 2025?,0.5,0.5,0.05,13998.33936,0.0,392361.551568,0.0,999.0,other,information
2025-10-25 02:28:44.822604,516714,Weed rescheduled in 2025?,0.5,0.5,0.05,1981.4551,0.0,57548.300943,0.0,999.0,other,illiquid
2025-10-25 02:28:47.214685,516715,Ukraine joins NATO in 2025?,0.5,0.5,0.05,28989.84099,0.0,124579.769656,0.0,999.0,other,information
